"Feature_ID","GeneID","Symbol","Ensembl","Entrez","Biotype","Length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000099250","ENSG00000099250","NRP1","ENSG00000099250","8829","protein_coding",158771,1.85912498654348,6.80313230484086,24.0348168097989,1.5132644738747e-13,2.1580664661927e-09,21.4270378296308
"ENSG00000164938","ENSG00000164938","TP53INP1","ENSG00000164938","94241","protein_coding",23424,2.22223791663354,5.59344881636026,22.6487666118315,3.65992338784753e-13,2.52365380608268e-09,20.5264600879107
"ENSG00000144821","ENSG00000144821","MYH15","ENSG00000144821","22989","protein_coding",148955,3.18282361904885,4.36225137280675,22.0880017921267,5.30885731593019e-13,2.52365380608268e-09,19.9544023839663
"ENSG00000135318","ENSG00000135318","NT5E","ENSG00000135318","4907","protein_coding",46208,1.65613944462511,4.81228869113163,20.9990835868631,1.1220521698163e-12,3.69721047349522e-09,19.4081785863458
"ENSG00000147883","ENSG00000147883","CDKN2B","ENSG00000147883","1030","protein_coding",6403,1.833335505639,6.62696223096506,20.7949603404824,1.29626620626016e-12,3.69721047349522e-09,19.3230163043762
"ENSG00000128564","ENSG00000128564","VGF","ENSG00000128564","7425","protein_coding",4719,2.35842516341224,6.09987470896796,20.0133241093833,2.28115856144663e-12,5.1069758642409e-09,18.7589404465171
"ENSG00000048392","ENSG00000048392","RRM2B","ENSG00000048392","50484","protein_coding",34881,1.56110558637814,7.07071937385847,19.8856023650634,2.50675485938478e-12,5.1069758642409e-09,18.6689305057141
"ENSG00000085117","ENSG00000085117","CD82","ENSG00000085117","3732","protein_coding",56511,3.23556510288963,3.40782561876085,18.0498032273306,1.03844109757756e-11,1.8511510615692e-08,16.9792554183736
"ENSG00000214357","ENSG00000214357","NEURL1B","ENSG00000214357","54492","protein_coding",50293,2.52365161144474,2.78534251813396,17.9028346216025,1.1702161425659e-11,1.85427248990359e-08,16.7345942649387
"ENSG00000105974","ENSG00000105974","CAV1","ENSG00000105974","857","protein_coding",36186,1.40924011422425,4.90061461362748,17.3716708545796,1.81586637393204e-11,2.58960703586449e-08,16.6990783977428
"ENSG00000282830","ENSG00000282830","CALB2","ENSG00000282830","794","protein_coding",31744,-1.09918774088198,6.71075536107156,-16.9366032655155,2.62649234498353e-11,3.40512793925546e-08,16.3072153947412
"ENSG00000005884","ENSG00000005884","ITGA3","ENSG00000005884","3675","protein_coding",34518,1.41880242156828,7.25068779003703,16.3029743383514,4.56683369352805e-11,5.42730127528363e-08,15.7454732384601
"ENSG00000172667","ENSG00000172667","ZMAT3","ENSG00000172667","64393","protein_coding",112203,1.40394913116578,6.45429488967719,15.6957290624428,7.90409319851155e-11,8.67079023876717e-08,15.1946154565631
"ENSG00000165891","ENSG00000165891","E2F7","ENSG00000165891","144455","protein_coding",44327,1.23810386397277,5.99728679845018,15.5111625970146,9.37328931146876e-11,9.54803420506114e-08,15.0301971957877
"ENSG00000164287","ENSG00000164287","CDC20B","ENSG00000164287","166979","protein_coding",60207,5.50177038099447,1.64197270115486,15.2918252696351,1.15054718906283e-10,1.093863564215e-07,13.3823848583412
"ENSG00000169282","ENSG00000169282","KCNAB1","ENSG00000169282","7881","protein_coding",501056,-1.27125171183597,7.60581917988557,-14.7853046226188,1.86574835486561e-10,1.50205280993504e-07,14.3103008765821
"ENSG00000114850","ENSG00000114850","SSR3","ENSG00000114850","6747","protein_coding",19922,-1.28442736243561,9.00908344295262,-14.780722363274,1.87404962428943e-10,1.50205280993504e-07,14.3295053772206
"ENSG00000125398","ENSG00000125398","SOX9","ENSG00000125398","6662","protein_coding",5397,1.93690851978638,4.14766053958564,14.7366610901378,1.95590158687168e-10,1.50205280993504e-07,14.3401396023918
"ENSG00000167011","ENSG00000167011","NAT16","ENSG00000167011","375607","protein_coding",9798,3.33131922360953,2.69378295475661,14.6602958037295,2.10688226819524e-10,1.50205280993504e-07,14.0149599640694
"ENSG00000117461","ENSG00000117461","PIK3R3","ENSG00000117461","8503","protein_coding",93199,1.42016287360074,4.37026161772691,14.6422738663106,2.14428667608012e-10,1.50205280993504e-07,14.2458397739234
"ENSG00000140379","ENSG00000140379","BCL2A1","ENSG00000140379","597","protein_coding",10305,-1.16852589415837,5.59536847494403,-14.6105535753575,2.21184412093372e-10,1.50205280993504e-07,14.1688870252583
"ENSG00000184205","ENSG00000184205","TSPYL2","ENSG00000184205","64061","protein_coding",6216,1.47614483699924,5.82225317677243,14.4849431292723,2.50238349167386e-10,1.6221132261255e-07,14.038904202632
"ENSG00000221890","ENSG00000221890","NPTXR","ENSG00000221890","23467","protein_coding",25577,2.2719226022901,2.08809877713752,14.3986282247592,2.72534230625282e-10,1.6898307230205e-07,13.7016684390152
